timestamp,can_id,signal_type,signal_name,raw_value,physical_value,unit,data_hex
1760049149.377094,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.377094,0x105,ELECTRICAL,BatteryVoltage,1267,12.671697066387209,V,04f3000000000000
1760049149.4772933,0x100,ENGINE,RPM,33,8.400466171466825,rpm,0021000000000000
1760049149.4772933,0x101,VEHICLE,Speed,200,2.001582416878333,km/h,00c8000000000000
1760049149.4772933,0x102,ENGINE,CoolantTemp,53,13.13525487140734,°C,3500000000000000
1760049149.4772933,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.4772933,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.4772933,0x105,ELECTRICAL,BatteryVoltage,1268,12.68253224214824,V,04f4000000000000
1760049149.5774758,0x100,ENGINE,RPM,9,2.2559847068169487,rpm,0009000000000000
1760049149.5774758,0x101,VEHICLE,Speed,228,2.280844670834984,km/h,00e4000000000000
1760049149.5774758,0x102,ENGINE,CoolantTemp,52,12.676898734505949,°C,3400000000000000
1760049149.5774758,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.5774758,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.5774758,0x105,ELECTRICAL,BatteryVoltage,1262,12.629380248599094,V,04ee000000000000
1760049149.677657,0x100,ENGINE,RPM,39,9.865587168126813,rpm,0027000000000000
1760049149.677657,0x101,VEHICLE,Speed,241,2.4189153315571104,km/h,00f1000000000000
1760049149.677657,0x102,ENGINE,CoolantTemp,53,13.064581211514861,°C,3500000000000000
1760049149.677657,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.677657,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.677657,0x105,ELECTRICAL,BatteryVoltage,1255,12.55162741084834,V,04e7000000000000
1760049149.778214,0x100,ENGINE,RPM,40,10.063326277354959,rpm,0028000000000000
1760049149.778214,0x101,VEHICLE,Speed,174,1.7403660102577327,km/h,00ae000000000000
1760049149.778214,0x102,ENGINE,CoolantTemp,52,12.776028059241108,°C,3400000000000000
1760049149.778214,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.778214,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.778214,0x105,ELECTRICAL,BatteryVoltage,1247,12.474078569107522,V,04df000000000000
1760049149.8784761,0x100,ENGINE,RPM,10,2.6971883948213815,rpm,000a000000000000
1760049149.8784761,0x101,VEHICLE,Speed,218,2.1862909559151062,km/h,00da000000000000
1760049149.8784761,0x102,ENGINE,CoolantTemp,52,12.676707412101253,°C,3400000000000000
1760049149.8784761,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.8784761,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.8784761,0x105,ELECTRICAL,BatteryVoltage,1240,12.406234263535751,V,04d8000000000000
1760049149.9786808,0x100,ENGINE,RPM,-78,-19.605965627850857,rpm,ffb2000000000000
1760049149.9786808,0x101,VEHICLE,Speed,221,2.2195035852004175,km/h,00dd000000000000
1760049149.9786808,0x102,ENGINE,CoolantTemp,52,12.504842018192013,°C,3400000000000000
1760049149.9786808,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.9786808,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.9786808,0x105,ELECTRICAL,BatteryVoltage,1239,12.392635605809419,V,04d7000000000000
1760049150.0788293,0x100,ENGINE,RPM,41,10.412192644327893,rpm,0029000000000000
1760049150.0788293,0x101,VEHICLE,Speed,265,2.655818728041999,km/h,0109000000000000
1760049150.0788293,0x102,ENGINE,CoolantTemp,52,12.695128397532985,°C,3400000000000000
1760049150.0788293,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.0788293,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.0788293,0x105,ELECTRICAL,BatteryVoltage,1237,12.371013913660647,V,04d5000000000000
1760049150.1789782,0x100,ENGINE,RPM,88,22.17766826695593,rpm,0058000000000000
1760049150.1789782,0x101,VEHICLE,Speed,327,3.2769507785633443,km/h,0147000000000000
1760049150.1789782,0x102,ENGINE,CoolantTemp,53,13.548919808897084,°C,3500000000000000
1760049150.1789782,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.1789782,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.1789782,0x105,ELECTRICAL,BatteryVoltage,1234,12.343483467815044,V,04d2000000000000
1760049150.2791233,0x100,ENGINE,RPM,178,44.650373519982914,rpm,00b2000000000000
1760049150.2791233,0x101,VEHICLE,Speed,317,3.1724032306116237,km/h,013d000000000000
1760049150.2791233,0x102,ENGINE,CoolantTemp,53,13.266161397841358,°C,3500000000000000
1760049150.2791233,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.2791233,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.2791233,0x105,ELECTRICAL,BatteryVoltage,1234,12.34684802631412,V,04d2000000000000
1760049150.379279,0x100,ENGINE,RPM,44,11.053335896159698,rpm,002c000000000000
1760049150.379279,0x101,VEHICLE,Speed,367,3.673813808254933,km/h,016f000000000000
1760049150.379279,0x102,ENGINE,CoolantTemp,52,12.88886197672551,°C,3400000000000000
1760049150.379279,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.379279,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.379279,0x105,ELECTRICAL,BatteryVoltage,1227,12.273135215730179,V,04cb000000000000
1760049150.4794195,0x100,ENGINE,RPM,8,2.175263235163719,rpm,0008000000000000
1760049150.4794195,0x101,VEHICLE,Speed,388,3.8803306779957287,km/h,0184000000000000
1760049150.4794195,0x102,ENGINE,CoolantTemp,53,13.473198729968471,°C,3500000000000000
1760049150.4794195,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.4794195,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.4794195,0x105,ELECTRICAL,BatteryVoltage,1237,12.379927943786324,V,04d5000000000000
1760049150.579543,0x100,ENGINE,RPM,-92,-23.0904267985401,rpm,ffa4000000000000
1760049150.579543,0x101,VEHICLE,Speed,422,4.222929843127011,km/h,01a6000000000000
1760049150.579543,0x102,ENGINE,CoolantTemp,53,13.001028515833845,°C,3500000000000000
1760049150.579543,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.579543,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.579543,0x105,ELECTRICAL,BatteryVoltage,1235,12.354066847009797,V,04d3000000000000
1760049150.6796935,0x100,ENGINE,RPM,-161,-40.43541532654497,rpm,ff5f000000000000
1760049150.6796935,0x101,VEHICLE,Speed,362,3.6289620227072783,km/h,016a000000000000
1760049150.6796935,0x102,ENGINE,CoolantTemp,53,13.290721023912225,°C,3500000000000000
1760049150.6796935,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.6796935,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.6796935,0x105,ELECTRICAL,BatteryVoltage,1227,12.270353251066316,V,04cb000000000000
1760049150.7798293,0x100,ENGINE,RPM,-178,-44.57125725258226,rpm,ff4e000000000000
1760049150.7798293,0x101,VEHICLE,Speed,307,3.0798024352660596,km/h,0133000000000000
1760049150.7798293,0x102,ENGINE,CoolantTemp,53,13.033445947028474,°C,3500000000000000
1760049150.7798293,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.7798293,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.7798293,0x105,ELECTRICAL,BatteryVoltage,1223,12.232752406100165,V,04c7000000000000
1760049150.87998,0x100,ENGINE,RPM,-68,-17.033245119433378,rpm,ffbc000000000000
1760049150.87998,0x101,VEHICLE,Speed,368,3.681748054436393,km/h,0170000000000000
1760049150.87998,0x102,ENGINE,CoolantTemp,53,13.04216509107092,°C,3500000000000000
1760049150.87998,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.87998,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.87998,0x105,ELECTRICAL,BatteryVoltage,1227,12.277114463232515,V,04cb000000000000
1760049150.9801476,0x100,ENGINE,RPM,19,4.880734074055128,rpm,0013000000000000
1760049150.9801476,0x101,VEHICLE,Speed,401,4.012366906798279,km/h,0191000000000000
1760049150.9801476,0x102,ENGINE,CoolantTemp,52,12.788103891884484,°C,3400000000000000
1760049150.9801476,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049150.9801476,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049150.9801476,0x105,ELECTRICAL,BatteryVoltage,1226,12.26782264933359,V,04ca000000000000
1760049151.0803313,0x100,ENGINE,RPM,64,16.22924648243118,rpm,0040000000000000
1760049151.0803313,0x101,VEHICLE,Speed,431,4.319918554376995,km/h,01af000000000000
1760049151.0803313,0x102,ENGINE,CoolantTemp,53,13.333596059141238,°C,3500000000000000
1760049151.0803313,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.0803313,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.0803313,0x105,ELECTRICAL,BatteryVoltage,1227,12.275069048034082,V,04cb000000000000
1760049151.1804626,0x100,ENGINE,RPM,12,3.0624286621878434,rpm,000c000000000000
1760049151.1804626,0x101,VEHICLE,Speed,447,4.478675132246027,km/h,01bf000000000000
1760049151.1804626,0x102,ENGINE,CoolantTemp,53,13.178581787075075,°C,3500000000000000
1760049151.1804626,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.1804626,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.1804626,0x105,ELECTRICAL,BatteryVoltage,1230,12.303102876626259,V,04ce000000000000
1760049151.2806327,0x100,ENGINE,RPM,-57,-14.343901920202455,rpm,ffc7000000000000
1760049151.2806327,0x101,VEHICLE,Speed,404,4.042893518830021,km/h,0194000000000000
1760049151.2806327,0x102,ENGINE,CoolantTemp,52,12.909543757679566,°C,3400000000000000
1760049151.2806327,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.2806327,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.2806327,0x105,ELECTRICAL,BatteryVoltage,1233,12.333032006553566,V,04d1000000000000
1760049151.3808613,0x100,ENGINE,RPM,-73,-18.3340533656517,rpm,ffb7000000000000
1760049151.3808613,0x101,VEHICLE,Speed,444,4.4444773031846445,km/h,01bc000000000000
1760049151.3808613,0x102,ENGINE,CoolantTemp,52,12.58059518026528,°C,3400000000000000
1760049151.3808613,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.3808613,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.3808613,0x105,ELECTRICAL,BatteryVoltage,1227,12.2795579152982,V,04cb000000000000
1760049151.48105,0x100,ENGINE,RPM,-86,-21.628825355763254,rpm,ffaa000000000000
1760049151.48105,0x101,VEHICLE,Speed,436,4.364612960955946,km/h,01b4000000000000
1760049151.48105,0x102,ENGINE,CoolantTemp,53,13.70731864753663,°C,3500000000000000
1760049151.48105,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.48105,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.48105,0x105,ELECTRICAL,BatteryVoltage,1227,12.272174887259563,V,04cb000000000000
1760049151.581231,0x100,ENGINE,RPM,-8,-2.159064322990371,rpm,fff8000000000000
1760049151.581231,0x101,VEHICLE,Speed,393,3.933220348168419,km/h,0189000000000000
1760049151.581231,0x102,ENGINE,CoolantTemp,53,13.890629266451848,°C,3500000000000000
1760049151.581231,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.581231,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.581231,0x105,ELECTRICAL,BatteryVoltage,1223,12.232692971000573,V,04c7000000000000
1760049151.6815948,0x100,ENGINE,RPM,-32,-8.030994818020025,rpm,ffe0000000000000
1760049151.6815948,0x101,VEHICLE,Speed,448,4.487696251472716,km/h,01c0000000000000
1760049151.6815948,0x102,ENGINE,CoolantTemp,53,13.93899436455207,°C,3500000000000000
1760049151.6815948,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.6815948,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.6815948,0x105,ELECTRICAL,BatteryVoltage,1225,12.258686525820988,V,04c9000000000000
1760049151.781919,0x100,ENGINE,RPM,117,29.3723231978443,rpm,0075000000000000
1760049151.781919,0x101,VEHICLE,Speed,368,3.685459163258265,km/h,0170000000000000
1760049151.781919,0x102,ENGINE,CoolantTemp,54,14.769866242784662,°C,3600000000000000
1760049151.781919,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.781919,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.781919,0x105,ELECTRICAL,BatteryVoltage,1233,12.338135521591367,V,04d1000000000000
1760049151.882098,0x100,ENGINE,RPM,68,17.209500347621937,rpm,0044000000000000
1760049151.882098,0x101,VEHICLE,Speed,367,3.67364930566443,km/h,016f000000000000
1760049151.882098,0x102,ENGINE,CoolantTemp,54,14.686104242302394,°C,3600000000000000
1760049151.882098,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.882098,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.882098,0x105,ELECTRICAL,BatteryVoltage,1235,12.351786355032276,V,04d3000000000000
1760049151.9822974,0x100,ENGINE,RPM,-61,-15.283801521470174,rpm,ffc3000000000000
1760049151.9822974,0x101,VEHICLE,Speed,353,3.5303325481971166,km/h,0161000000000000
1760049151.9822974,0x102,ENGINE,CoolantTemp,54,14.762655599855208,°C,3600000000000000
1760049151.9822974,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049151.9822974,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049151.9822974,0x105,ELECTRICAL,BatteryVoltage,1241,12.41978409946701,V,04d9000000000000
1760049152.082616,0x100,ENGINE,RPM,-91,-22.979565090291672,rpm,ffa5000000000000
1760049152.082616,0x101,VEHICLE,Speed,337,3.3784602315527836,km/h,0151000000000000
1760049152.082616,0x102,ENGINE,CoolantTemp,54,14.375420588276638,°C,3600000000000000
1760049152.082616,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.082616,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.082616,0x105,ELECTRICAL,BatteryVoltage,1244,12.446534428763245,V,04dc000000000000
1760049152.1828096,0x100,ENGINE,RPM,-6,-1.6170027371270714,rpm,fffa000000000000
1760049152.1828096,0x101,VEHICLE,Speed,264,2.644532221014179,km/h,0108000000000000
1760049152.1828096,0x102,ENGINE,CoolantTemp,54,14.985260714868515,°C,3600000000000000
1760049152.1828096,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.1828096,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.1828096,0x105,ELECTRICAL,BatteryVoltage,1243,12.431367928685445,V,04db000000000000
1760049152.2829862,0x100,ENGINE,RPM,-113,-28.38323015943507,rpm,ff8f000000000000
1760049152.2829862,0x101,VEHICLE,Speed,361,3.6103037714985335,km/h,0169000000000000
1760049152.2829862,0x102,ENGINE,CoolantTemp,55,15.405853806424508,°C,3700000000000000
1760049152.2829862,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.2829862,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.2829862,0x105,ELECTRICAL,BatteryVoltage,1243,12.435972374769086,V,04db000000000000
1760049152.3831947,0x100,ENGINE,RPM,124,31.051937962698865,rpm,007c000000000000
1760049152.3831947,0x101,VEHICLE,Speed,328,3.282740367231145,km/h,0148000000000000
1760049152.3831947,0x102,ENGINE,CoolantTemp,54,14.982959331207125,°C,3600000000000000
1760049152.3831947,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.3831947,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.3831947,0x105,ELECTRICAL,BatteryVoltage,1243,12.43368076510571,V,04db000000000000
1760049152.4834924,0x100,ENGINE,RPM,-14,-3.7205755442390664,rpm,fff2000000000000
1760049152.4834924,0x101,VEHICLE,Speed,261,2.6194519350279735,km/h,0105000000000000
1760049152.4834924,0x102,ENGINE,CoolantTemp,55,15.206500220136363,°C,3700000000000000
1760049152.4834924,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.4834924,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.4834924,0x105,ELECTRICAL,BatteryVoltage,1239,12.394256895423297,V,04d7000000000000
1760049152.583716,0x100,ENGINE,RPM,245,61.40894730228901,rpm,00f5000000000000
1760049152.583716,0x101,VEHICLE,Speed,186,1.8604440368928923,km/h,00ba000000000000
1760049152.583716,0x102,ENGINE,CoolantTemp,55,15.03296995879326,°C,3700000000000000
1760049152.583716,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.583716,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.583716,0x105,ELECTRICAL,BatteryVoltage,1232,12.321838920787561,V,04d0000000000000
1760049152.6840677,0x100,ENGINE,RPM,162,40.505169469838535,rpm,00a2000000000000
1760049152.6840677,0x101,VEHICLE,Speed,115,1.1575489861971748,km/h,0073000000000000
1760049152.6840677,0x102,ENGINE,CoolantTemp,54,14.841392356326963,°C,3600000000000000
1760049152.6840677,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.6840677,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.6840677,0x105,ELECTRICAL,BatteryVoltage,1241,12.414442064766824,V,04d9000000000000
1760049152.7843716,0x100,ENGINE,RPM,-75,-18.97640053572431,rpm,ffb5000000000000
1760049152.7843716,0x101,VEHICLE,Speed,23,0.23929292694206317,km/h,0017000000000000
1760049152.7843716,0x102,ENGINE,CoolantTemp,55,15.019689663548863,°C,3700000000000000
1760049152.7843716,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.7843716,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.7843716,0x105,ELECTRICAL,BatteryVoltage,1242,12.428036672122957,V,04da000000000000
1760049152.884642,0x100,ENGINE,RPM,-43,-10.827892397227231,rpm,ffd5000000000000
1760049152.884642,0x101,VEHICLE,Speed,14,0.14931202912178945,km/h,000e000000000000
1760049152.884642,0x102,ENGINE,CoolantTemp,55,15.854037035906432,°C,3700000000000000
1760049152.884642,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.884642,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.884642,0x105,ELECTRICAL,BatteryVoltage,1234,12.349034375646953,V,04d2000000000000
1760049152.984829,0x100,ENGINE,RPM,53,13.387000285626094,rpm,0035000000000000
1760049152.984829,0x101,VEHICLE,Speed,-49,-0.49472929847216235,km/h,ffcf000000000000
1760049152.984829,0x102,ENGINE,CoolantTemp,55,15.817766760257502,°C,3700000000000000
1760049152.984829,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049152.984829,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049152.984829,0x105,ELECTRICAL,BatteryVoltage,1232,12.32353127371917,V,04d0000000000000
1760049153.0852168,0x100,ENGINE,RPM,98,24.630204574280935,rpm,0062000000000000
1760049153.0852168,0x101,VEHICLE,Speed,-80,-0.8032444194183307,km/h,ffb0000000000000
1760049153.0852168,0x102,ENGINE,CoolantTemp,54,14.947991918940176,°C,3600000000000000
1760049153.0852168,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.0852168,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.0852168,0x105,ELECTRICAL,BatteryVoltage,1223,12.233444337503636,V,04c7000000000000
1760049153.1854064,0x100,ENGINE,RPM,73,18.250737506567994,rpm,0049000000000000
1760049153.1854064,0x101,VEHICLE,Speed,-66,-0.6643702464505923,km/h,ffbe000000000000
1760049153.1854064,0x102,ENGINE,CoolantTemp,55,15.031197963800796,°C,3700000000000000
1760049153.1854064,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.1854064,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.1854064,0x105,ELECTRICAL,BatteryVoltage,1222,12.228302579849535,V,04c6000000000000
1760049153.2855673,0x100,ENGINE,RPM,2,0.5581350889477896,rpm,0002000000000000
1760049153.2855673,0x101,VEHICLE,Speed,-44,-0.44915380220598927,km/h,ffd4000000000000
1760049153.2855673,0x102,ENGINE,CoolantTemp,55,15.055179212929675,°C,3700000000000000
1760049153.2855673,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.2855673,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.2855673,0x105,ELECTRICAL,BatteryVoltage,1227,12.276217025586002,V,04cb000000000000
1760049153.3857355,0x100,ENGINE,RPM,87,21.99124180544257,rpm,0057000000000000
1760049153.3857355,0x101,VEHICLE,Speed,19,0.19938614426219234,km/h,0013000000000000
1760049153.3857355,0x102,ENGINE,CoolantTemp,53,13.889357519382427,°C,3500000000000000
1760049153.3857355,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.3857355,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.3857355,0x105,ELECTRICAL,BatteryVoltage,1237,12.372883947062224,V,04d5000000000000
1760049153.4858887,0x100,ENGINE,RPM,33,8.264744302823035,rpm,0021000000000000
1760049153.4858887,0x101,VEHICLE,Speed,12,0.1299766532815575,km/h,000c000000000000
1760049153.4858887,0x102,ENGINE,CoolantTemp,54,14.098273490670266,°C,3600000000000000
1760049153.4858887,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.4858887,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.4858887,0x105,ELECTRICAL,BatteryVoltage,1240,12.40043090729095,V,04d8000000000000
1760049153.586056,0x100,ENGINE,RPM,68,17.1052647409372,rpm,0044000000000000
1760049153.586056,0x101,VEHICLE,Speed,16,0.16507358325902052,km/h,0010000000000000
1760049153.586056,0x102,ENGINE,CoolantTemp,54,14.200541314566902,°C,3600000000000000
1760049153.586056,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.586056,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.586056,0x105,ELECTRICAL,BatteryVoltage,1233,12.334837115659166,V,04d1000000000000
1760049153.6862054,0x100,ENGINE,RPM,58,14.672844464823935,rpm,003a000000000000
1760049153.6862054,0x101,VEHICLE,Speed,38,0.38781209869009825,km/h,0026000000000000
1760049153.6862054,0x102,ENGINE,CoolantTemp,53,13.808343891433546,°C,3500000000000000
1760049153.6862054,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.6862054,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.6862054,0x105,ELECTRICAL,BatteryVoltage,1231,12.314628422204887,V,04cf000000000000
1760049153.7863624,0x100,ENGINE,RPM,-68,-17.12477131469097,rpm,ffbc000000000000
1760049153.7863624,0x101,VEHICLE,Speed,140,1.4003880915332052,km/h,008c000000000000
1760049153.7863624,0x102,ENGINE,CoolantTemp,54,14.012262474485514,°C,3600000000000000
1760049153.7863624,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.7863624,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.7863624,0x105,ELECTRICAL,BatteryVoltage,1227,12.278376809621122,V,04cb000000000000
1760049153.8864834,0x100,ENGINE,RPM,-33,-8.44032128733058,rpm,ffdf000000000000
1760049153.8864834,0x101,VEHICLE,Speed,183,1.8324122496457504,km/h,00b7000000000000
1760049153.8864834,0x102,ENGINE,CoolantTemp,53,13.776115758450524,°C,3500000000000000
1760049153.8864834,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.8864834,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.8864834,0x105,ELECTRICAL,BatteryVoltage,1229,12.295812392899158,V,04cd000000000000
1760049153.9866247,0x100,ENGINE,RPM,28,7.202400504409131,rpm,001c000000000000
1760049153.9866247,0x101,VEHICLE,Speed,195,1.9562196469966189,km/h,00c3000000000000
1760049153.9866247,0x102,ENGINE,CoolantTemp,53,13.225047258409433,°C,3500000000000000
1760049153.9866247,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049153.9866247,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049153.9866247,0x105,ELECTRICAL,BatteryVoltage,1223,12.2378064032819,V,04c7000000000000
1760049154.0867724,0x100,ENGINE,RPM,72,18.235146875924357,rpm,0048000000000000
1760049154.0867724,0x101,VEHICLE,Speed,188,1.8807022640736641,km/h,00bc000000000000
1760049154.0867724,0x102,ENGINE,CoolantTemp,52,12.220896556809167,°C,3400000000000000
1760049154.0867724,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049154.0867724,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049154.0867724,0x105,ELECTRICAL,BatteryVoltage,1226,12.262059741130026,V,04ca000000000000
1760049154.1869252,0x100,ENGINE,RPM,26,6.678850672637092,rpm,001a000000000000
1760049154.1869252,0x101,VEHICLE,Speed,192,1.9278925574149361,km/h,00c0000000000000
1760049154.1869252,0x102,ENGINE,CoolantTemp,52,12.936770527985122,°C,3400000000000000
1760049154.1869252,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049154.1869252,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049154.1869252,0x105,ELECTRICAL,BatteryVoltage,1225,12.250593420253,V,04c9000000000000
1760049154.28706,0x100,ENGINE,RPM,-16,-4.243708528575889,rpm,fff0000000000000
1760049154.28706,0x101,VEHICLE,Speed,185,1.8539664478383873,km/h,00b9000000000000
1760049154.28706,0x102,ENGINE,CoolantTemp,53,13.70891901390239,°C,3500000000000000
1760049154.28706,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049154.28706,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049154.28706,0x105,ELECTRICAL,BatteryVoltage,1219,12.198163346320781,V,04c3000000000000
1760049154.387191,0x100,ENGINE,RPM,136,34.093436192134995,rpm,0088000000000000
1760049154.387191,0x101,VEHICLE,Speed,256,2.5616959438880578,km/h,0100000000000000
1760049154.387191,0x102,ENGINE,CoolantTemp,53,13.972776043308478,°C,3500000000000000
1760049154.387191,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049154.387191,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049154.387191,0x105,ELECTRICAL,BatteryVoltage,1217,12.171152526767825,V,04c1000000000000
1760049154.487303,0x100,ENGINE,RPM,-123,-30.806692150397623,rpm,ff85000000000000
1760049154.487303,0x101,VEHICLE,Speed,196,1.969600001891826,km/h,00c4000000000000
1760049154.487303,0x102,ENGINE,CoolantTemp,54,14.23807984483765,°C,3600000000000000
1760049154.487303,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049154.487303,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049154.487303,0x105,ELECTRICAL,BatteryVoltage,1221,12.215295534589275,V,04c5000000000000
1760049154.587455,0x100,ENGINE,RPM,92,23.15612406849015,rpm,005c000000000000
1760049154.587455,0x101,VEHICLE,Speed,96,0.9659227295865175,km/h,0060000000000000
